VarName^ready^Conventions^category^orig_order^index_function^N_parameters^parameter_name^N_inputs^freq^default_freq^OUTPUT_standard_name^OUTPUT_standard_name_table_version^OUTPUT_proposed_standard_name^OUTPUT_cell_methods^OUTPUT_long_name^OUTPUT_canonical_units^OUTPUT_units^OUTPUT_user_units^OUTPUT_reference^PARAMETER_VarName^PARAMETER_standard_name^PARAMETER_value^PARAMETER_units^PARAMETER_relop^INPUT_variable^INPUT_timeresol^INPUT_standard_name^INPUT_cell_methods^ET_short_name^ET_long_name^ET_definition^ET_comment
fd^1^CF-1.5^1^1^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^time: minimum within days time: sum over days^Number of Frost Days (Tmin < 0C)^1^1^days^ETCCDI^threshold^air_temperature^0^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^fd^Frost days^Count when TN < 0ºC^count of days when daily minimum temperature is below 0 degC
tnlt2^1^CF-1.5^2^2^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^time: minimum within days time: sum over days^Number of Frost Days (Tmin < +2C)^1^1^days^ET-SCI^threshold^air_temperature^2^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^fd2^Frost days 2^Count when TN < 2ºC^count of days when daily minimum temperature is below plus 2 degC
tnltm2^1^CF-1.5^2^3^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^_^_^_^_^_^ET-SCI^threshold^air_temperature^-2^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^fdm2^Hard freeze^Count when TN < -2ºC^count of days when daily minimum temperature is below minus 2 degC
tnltm20^1^CF-1.5^2^4^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^_^_^_^_^_^ET-SCI^threshold^air_temperature^-20^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^fdm20^Very hard freeze^Count when TN < -20ºC^count of days when daily minimum temperature is below minus 20 degC
id^1^CF-1.5^1^5^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^_^_^_^_^_^ETCCDI^threshold^air_temperature^0^degree_Celsius^<^tasmax^day^air_temperature^time: maximum^id^Ice days^Count when TX < 0ºC^count of days when daily maximum temperature is below 0 degC
su^1^CF-1.5^1^6^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_ocurrences_with_air_temperature_above_threshold^_^_^_^_^_^ETCCDI^threshold^air_temperature^25^degree_Celsius^>^tasmax^day^air_temperature^time: maximum^su^Summer days^Count when TX > 25ºC^count of days when daily maximum temperature is above plus 25 degC
txge30^1^CF-1.5^2^7^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^_^_^_^_^_^ET-SCI^threshold^air_temperature^30^degree_Celsius^>=^tasmax^day^air_temperature^time: maximum^su30^Hot days^Count when TX >= 30ºC^count of days when daily maximum temperature is above or equal plus 30 degC
txge35^1^CF-1.5^2^8^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: maximum within days time: sum over days^Number of Very Hot Days (Tmax >= 35C)^1^1^days^ET-SCI^threshold^air_temperature^35^degree_Celsius^>=^tasmax^day^air_temperature^time: maximum^su35^Very hot days^Count when TX >= 35ºC^count of days when daily maximum temperature is above or equal plus 35 degC
tr^1^CF-1.5^1^9^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_ocurrences_with_air_temperature_above_threshold^time: minimum within days time: sum over days^Number of Tropical Nights (Tmin > 20C)^1^1^days^ETCCDI^threshold^air_temperature^20^degree_Celsius^>^tasmin^day^air_temperature^time: minimum^tr^Tropical nights^Count when TN > 20ºC^count of days when daily minimum temperature is above plus 20 degC
tmge5^1^CF-1.5^2^10^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: mean within days time: sum over days^Number of days with Tmean >= 5C^1^1^days^ET-SCI^threshold^air_temperature^5^degree_Celsius^>=^tas^day^air_temperature^time: mean^tm5a^TM above 5C^Count when TM >= 5ºC^count of days when daily mean temperature is above plus 5 degC
tmlt5^1^CF-1.5^2^11^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_below_threshold^time: mean within days time: sum over days^Number of days with Tmean < 5C^1^1^days^ET-SCI^threshold^air_temperature^5^degree_Celsius^<^tas^day^air_temperature^time: mean^tm5b^TM below 5C^Count when TM < 5ºC^count of days when daily mean temperature is below plus 5 degC
tmge10^1^CF-1.5^2^12^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: mean within days time: sum over days^Number of days with Tmean >= 10C^1^1^days^ET-SCI^threshold^air_temperature^10^degree_Celsius^>=^tas^day^air_temperature^time: mean^tm10a^TM above 10C^Count when TM >= 10ºC^count of days when daily mean temperature is above plus 10 degC
tmlt10^1^CF-1.5^2^13^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_ocurrences_with_air_temperature_below_threshold^time: mean within days time: sum over days^Number of days with Tmean < 10C^1^1^days^ET-SCI^threshold^air_temperature^10^degree_Celsius^<^tas^day^air_temperature^time: mean^tm10b^TM below 10C^Count when TM < 10ºC^count of days when daily mean temperature is below plus 10 degC
tngt#^1^CF-1.5^3^14^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_above_threshold^time: minimum within days time: sum over days^Number of days with Tmin > #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is above # degC
tnlt#^1^CF-1.5^3^15^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_below_threshold^time: minimum within days time: sum over days^Number of days with Tmin < #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is below # degC
tnge#^0^CF-1.5^3^16^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: minimum within days time: sum over days^Number of days with Tmin >= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is above or equal # degC
tnle#^0^CF-1.5^3^17^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_at_or_below_threshold^time: minimum within days time: sum over days^Number of days with Tmin <= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is below or equal# degC
txgt#^1^CF-1.5^3^18^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_above_threshold^time: maximum within days time: sum over days^Number of days with Tmax > #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is above # degC
txlt#^1^CF-1.5^3^19^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_below_threshold^time: maximum within days time: sum over days^Number of days with Tmax < #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is below # degC
txge#^0^CF-1.5^3^20^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: maximum within days time: sum over days^Number of days with Tmax >= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is above or equal # degC
txle#^0^CF-1.5^3^21^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_at_or_below_threshold^time: maximum within days time: sum over days^Number of days with Tmax <= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is below or equal # degC
tmgt#^1^CF-1.5^3^22^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_above_threshold^time: mean within days time: sum over days^Number of days with Tmean > #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is above # degC
tmlt#^1^CF-1.5^3^23^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_below_threshold^time: mean within days time: sum over days^Number of days with Tmean < #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is below # degC
tmge#^0^CF-1.5^3^24^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_above_threshold^v65^number_of_occurrences_with_air_temperature_at_or_above_threshold^time: mean within days time: sum over days^Number of days with Tmean >= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is above or equal # degC
tmle#^0^CF-1.5^3^25^FUN_count^1^threshold^1^ann/sea/mon^ann^number_of_days_with_air_temperature_below_threshold^v65^number_of_occurrences_with_air_temperature_at_or_below_threshold^time: mean within days time: sum over days^Number of days with Tmean <= #C^1^1^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is below or equal# degC
ctngt#^1^CF-1.5^3^26^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_above_threshold^time: minimum within days time: maximum over days^Maximum number of consequtive days with Tmin > #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is above # degC
ctnlt#^1^CF-1.5^3^27^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_below_threshold^time: minimum within days time: maximum over days^Maximum number of consequtive days with Tmin < #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is below # degC
ctnge#^0^CF-1.5^3^28^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_at_or_above_threshold^time: minimum within days time: maximum over days^Maximum number of consequtive days with Tmin >= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is above or equal # degC
ctnle#^0^CF-1.5^3^29^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_at_or_below_threshold^time: minimum within days time: maximum over days^Maximum number of consequtive days with Tmin <= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tasmin^day^air_temperature^time: minimum^_^_^_^count of days when daily minimum temperature is below or equal# degC
ctxgt#^1^CF-1.5^3^30^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_above_threshold^time: maximum within days time: maximum over days^Maximum number of consequtive days with Tmax > #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is above # degC
ctxlt#^1^CF-1.5^3^31^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_below_threshold^time: maximum within days time: maximum over days^Maximum number of consequtive days with Tmax < #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is below # degC
ctxge#^0^CF-1.5^3^32^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_at_or_above_threshold^time: maximum within days time: maximum over days^Maximum number of consequtive days with Tmax >= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is above or equal # degC
ctxle#^0^CF-1.5^3^33^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_at_or_below_threshold^time: maximum within days time: maximum over days^Maximum number of consequtive days with Tmax <= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tasmax^day^air_temperature^time: maximum^_^_^_^count of days when daily maximum temperature is below or equal # degC
ctmgt#^1^CF-1.5^3^34^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_above_threshold^time: mean within days time: maximum over days^Maximum number of consequtive days with Tmean > #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is above # degC
ctmlt#^1^CF-1.5^3^35^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_below_threshold^time: mean within days time: maximum over days^Maximum number of consequtive days with Tmean < #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is below # degC
ctmge#^0^CF-1.5^3^36^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_above_threshold^v65^spell_length_with_air_temperature_at_or_above_threshold^time: mean within days time: maximum over days^Maximum number of consequtive days with Tmean >= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^>=^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is above or equal # degC
ctmle#^0^CF-1.5^3^37^FUN_spell_length^1^threshold^1^ann/sea/mon^ann^spell_length_of_days_with_air_temperature_below_threshold^v65^spell_length_with_air_temperature_at_or_below_threshold^time: mean within days time: maximum over days^Maximum number of consequtive days with Tmean <= #C^day^day^days^CLIPC^threshold^air_temperature^#^degree_Celsius^<=^tas^day^air_temperature^time: mean^_^_^_^count of days when daily mean temperature is below or equal# degC
gsl^0^NOT^1^38^FUN_growing^2^gsstart, gsend^1^ann^ann^??????^??????^??????^??????^ETCCDI Growing Season Length (Tmean > 5C)^??????^??????^days^ETCCDI^threshold_days, threshold_temperature^??????, ??????^6, 5^day, degree_Celsius^>, <^tas^day^air_temperature^time: mean^gsl^Growing season length^Annual (1st Jan to 31st Dec in NH, 1st July to 30st June in SH) count between first span of at least 6 days with TM>5ºC and first span after July 1 (January 1 in SH) of 6 days with TM<5C^_
gsstart^0^NOT^2.5^39^FUN_growing [FUN_spell_beginning]^3^threshold, duration, offset^1^ann^ann^??????^??????^??????^??????^Start of ETCCDI Growing Season (6 days with Tmean > 5C)^??????^??????^day number^CLIPC^threshold_days, threshold_temp, offset^??????, ??????^6, 5^day, degree_Celsius, day^>, >, _^tas^day^air_temperature^time: mean^_^_^_^_
gsend^0^NOT^2.5^40^FUN_growing [FUN_spell_end]^3^threshold, duration, offset^1^ann^ann^??????^??????^??????^??????^End of ETCCDI Growing Season (6 days with Tmean < 5C)^??????^??????^day number^CLIPC^threshold_days, threshold_temp, offset^??????, ??????^6, 5^day, degree_Celsius, day^>, <, _^tas^day^air_temperature^time: mean^_^_^_^_
gsgdd^0^NOT^2.7^41^FUN_growing^2^gsstart, gsend^1^ann^ann^??????^??????^??????^??????^Degree Days (Tmean >5C) during ETCCDI Growing Season^??????^??????^degree_Celsius day^CLIPC^threshold_days, threshold_temp^??????, ??????^6, 5^day, degree_Celsius^>, >^tas^day^air_temperature^time: mean^_^_^_^_
txx^1^CF-1.5^1^42^FUN_max^0^_^1^ann/sea/mon^ann^air_temperature^v65^_^time: maximum within days time: maximum over days^Maximum daily maximum temperature^Kelvin^degree_Celsius^degree_Celsius^ETCCDI^_^_^_^_^_^tasmax^day^air_temperature^time: maximum^txx^Maximum daily maximum temperature^Maximum value of daily TX^maximum of daily maximum temperature
tnx^1^CF-1.5^1^43^FUN_max^0^_^1^ann/sea/mon^ann^air_temperature^v65^_^time: minimum within days time: maximum over days^Maximum daily minimum temperature^Kelvin^degree_Celsius^degree_Celsius^ETCCDI^_^_^_^_^_^tasmin^day^air_temperature^time: minimum^tnx^Maximum daily minimum temperature^Maximum value of daily TN^maximum of daily minimum temperature
txn^1^CF-1.5^1^44^FUN_min^0^_^1^ann/sea/mon^ann^air_temperature^v65^_^time: maximum within days time: minimum over days^Minimum daily maximum temperature^Kelvin^degree_Celsius^degree_Celsius^ETCCDI^_^_^_^_^_^tasmax^day^air_temperature^time: maximum^txn^Minimum daily maximum temperature^Minimum value of daily TX^minimum of daily maximum temperature
